ag27
0.931902 0.002089
0.937127 0.001892
0.942157 0.001698
0.946989 0.001509
0.951622 0.001325
0.956053 0.001145
0.960281 0.000970
0.964303 0.000801
0.968118 0.000638
0.971724 0.000481
0.975119 0.000331
0.978303 0.000189
0.981273 0.000057
0.984028 -0.000066
0.986567 -0.000180
0.988890 -0.000284
0.990994 -0.000378
0.992880 -0.000460
0.994545 -0.000531
0.995991 -0.000591
0.997214 -0.000641
0.998217 -0.000681
0.998997 -0.000712
0.999554 -0.000734
0.999888 -0.000748
1.000000 -0.000752
