n11h9
1.000000 0.000000
0.999886 0.000010
0.999542 0.000042
0.998970 0.000093
0.998169 0.000165
0.997141 0.000257
0.995884 0.000368
0.994400 0.000496
0.992690 0.000642
0.990754 0.000802
0.988593 0.000976
0.986208 0.001161
0.983600 0.001355
0.980770 0.001554
0.977719 0.001753
0.974448 0.001950
0.970960 0.002138
0.967255 0.002311
0.963336 0.002462
0.959203 0.002584
0.954858 0.002666
0.950304 0.002700
0.945540 0.002678
0.940565 0.002608
0.935384 0.002494
0.930000 0.002348
0.924418 0.002182
0.918644 0.002012
0.912684 0.001859
0.906545 0.001745
0.900236 0.001700
0.893757 0.001829
0.887107 0.002216
0.880289 0.002854
0.873306 0.003730
0.866160 0.004829
0.858854 0.006129
0.851392 0.007605
0.843776 0.009224
0.836009 0.010951
0.828093 0.012745
0.820031 0.014557
0.811826 0.016336
0.803479 0.018024
0.794996 0.019638
0.786388 0.021330
0.777658 0.023100
0.768809 0.024940
0.759842 0.026841
0.750761 0.028794
0.741568 0.030787
0.732265 0.032810
0.722855 0.034850
0.713338 0.036894
0.703718 0.038929
0.694002 0.040971
0.684200 0.043054
0.674315 0.045167
0.664349 0.047300
0.654305 0.049442
0.644186 0.051581
0.633994 0.053706
0.623732 0.055804
0.613403 0.057863
0.603009 0.059870
0.592557 0.061867
0.582057 0.063877
0.571511 0.065881
0.560922 0.067861
0.550294 0.069797
0.539632 0.071669
0.528938 0.073459
0.518215 0.075146
0.507469 0.076711
0.496701 0.078191
0.485918 0.079731
0.475125 0.081293
0.464328 0.082821
0.453533 0.084262
0.442746 0.085563
0.431974 0.086669
0.421221 0.087531
0.410495 0.088097
0.399800 0.088326
0.389136 0.088437
0.378505 0.088537
0.367915 0.088625
0.357374 0.088702
0.346889 0.088766
0.336467 0.088818
0.326116 0.088857
0.315843 0.088884
0.305655 0.088898
0.295557 0.088867
0.285548 0.088535
0.275633 0.087934
0.265819 0.087171
0.256113 0.086345
0.246523 0.085546
0.237047 0.084683
0.227689 0.083706
0.218457 0.082639
0.209358 0.081504
0.200398 0.080321
0.191581 0.079093
0.182902 0.077777
0.174369 0.076381
0.165991 0.074916
0.157774 0.073396
0.149726 0.071829
0.141850 0.070219
0.134140 0.068535
0.126599 0.066784
0.119236 0.064979
0.112054 0.063135
0.105061 0.061262
0.098260 0.059372
0.091655 0.057459
0.085248 0.055468
0.079045 0.053416
0.073054 0.051333
0.067275 0.049240
0.061688 0.047139
0.056309 0.045020
0.051158 0.042878
0.046249 0.040713
0.041577 0.038524
0.037109 0.036324
0.032860 0.034121
0.028846 0.031925
0.025075 0.029745
0.021556 0.027592
0.018280 0.025470
0.015217 0.023355
0.012396 0.021258
0.009842 0.019196
0.007564 0.017186
0.005380 0.015217
0.003701 0.013242
0.002727 0.011120
0.001923 0.008772
0.001275 0.006522
0.000786 0.004570
0.000443 0.003007
0.000221 0.001840
0.000093 0.001030
0.000030 0.000508
0.000006 0.000202
0.000000 0.000047
0.000000 0.000000
0.000002 -0.000045
0.000031 -0.000181
0.000153 -0.000404
0.000468 -0.000710
0.001090 -0.001091
0.002131 -0.001528
0.003662 -0.001997
0.005689 -0.002455
0.008103 -0.002842
0.010635 -0.003075
0.012988 -0.003100
0.015530 -0.003100
0.018284 -0.003089
0.021245 -0.002981
0.024418 -0.002781
0.027801 -0.002540
